IntervalMs
6
8
1
5
24
52
34
29
0
1
3
1
2
31
1
1
1
0
2
1
1
3
4
1
0
0
3
1
0
3
2
293
294
0
293
295
294
2
298
3
2
295
3
296
2
1
3
2
21
18
20
20
22
26
22
54
34
5
2
1
9
1
14
53
75
6
3
34
39
50
47
11
18
2
20
1
7
53
36
1
34
145
36
2
2
0
46
1
147
7
11
46
6
1
9
0
9
1
8
183
8
3
3
94
39
519
1
526
2
57
56
53
101
4
1
5
37
38
43
3
153
0
45
3
4
207
1
9
259
2
103
9
1
59
11
65
6
264
38
325
2
1
51
307
42
0
9
2
48
3
52
5
2
1
0
6
1
8
31
30
43
49
2
1
41
4
55
2
42
47
2
5
98
3
5
2
113
6
8
4
48
42
32
35
10
4
46
51
64
10
1
40
381
4
8
17
6
3
8
41
36
43
34
1
4
89
1
4
10
9
6
42
5
96
2
2
2
5
1
8
51
1
11
37
31
36
85
1
5
36
1
0
4
45
9
56
9
541
4
4
56
12
257
5
13
6
4
13
12
34
36
39
32
31
34
2
888
7
101
41
4
6
5
24
4
10
11
19
376
12
1
8
3
1
26
32
40
0
0
936
86
3
44
38
50
41
2
6
4
14
1
7
6
14
31
52
3
38
3
32
37
3
0
6
0
356
41
8
9
4
50
9
484
3
2
12
11
28
30
38
664
1
35
36
4
6
562
3
7
2
1
45
2
532
20
11
3
40
448
1
1
35
53
509
1
5
141
43
50
9
44
8
4
1
4
1
10
58
1
6
820
767
43
41
1145
4
49
6
1
4
49
3
55
5
4
12
781
48
11
2
1
4
7
713
33
0
37
36
41
47
87
213
3
8
9
11
630
1
10
2
308
56
3
0
4
4
16
3
29
30
92
50
665
0
1
40
4
41
2
4
54
10
10
12
15
15
742
543
493
35
40
40
37
40
4
42
43
2
4
1
9
43
55
3
3
11
14
3
13
1
13
37
36
44
40
44
2
7
44
2
1
0
1
2
4
2
2
1
59
4
1
36
1
47
46
41
5
101
1
3
56
3
4
3
2
0
4
65
936
52
61
7
5
6
35
2
1
48
3
204
0
43
44
9
6
2
2
356
1
2
9
66
7
6
2
28
32
90
97
39
1
49
6
1
4
3
6
42
1
51
996
1
3
1
19
28
3
26
31
85
34
42
145
3
0
3
46
54
11
2
6
50
15
307
3
10
12
787
9
39
39
31
100
43
39
38
3
3
10
1
0
0
4
51
55
3
2
1
4
1
0
3
44
53
920
49
50
8
3
1
1
3
42
1
47
2
0
5
0
13
1
1
45
8
103
5
1
33
44
46
96
37
45
2
0
5
404
2
45
0
45
1
8
0
0
55
3
0
22
5
36
32
765
1234
44
43
1
11
9
54
45
2
1
838
18
58
4
72
3
12
38
41
40
37
35
39
674
7
5
18
0
13
1
6
362
3
5
19
49
14
45
41
5
2
108
1
5
42
51
40
2
2
115
9
1
14
1
54
8
4
6
20
40
3
0
40
33
17
1295
567
50
5
1
0
45
5
1241
4
4
0
63
1
1
1
0
668
14
6
8
24
26
350
44
2
36
6
676
1508
1
1030
49
1
4
5
2
1682
1
161
2
1
65
13
63
3
11
20
32
36
34
3
12
2
19
4
2
4
60
12
48
3
3
6
73
7
1047
1
3
82
39
34
38
42
55
40
44
3
46
11
12
880
49
8
2
4
1
23
1
8
1030
884
37
4
49
3
0
154
7
10
55
1
17
1
11
5
14
42
2
460
40
3
5
3
40
101
40
56
2
98
6
3
0
11
7
0
1467
2
1
20
91
44
35
43
40
17
1749
1
1396
45
2
8
7
1
3
2
2
2236
2
8
13
1
65
25
25
12
37
3
39
36
57
924
3
40
3
769
1
3
1
64
6
0
5
1194
12
54
1
36
23
25
42
555
40
42
3
1
9
44
1388
615
0
6
517
6
2
48
2
51
9
0
774
3
8
31
26
8
246
37
1
1138
39
3
1
40
49
57
10
5
5
1341
5
48
10
1186
2
51
11
1
33
25
8
39
38
39
50
1
37
5
16
7
6
45
3
12
268
2
6
8
1294
2
38
85
47
11
2
42
2
3
42
5
45
2024
14
6
8
9
2
12
36
23
40
35
16
50
1
5
564
18
6
44
45
6
4
6
4
8
2547
3
14
37
36
33
35
35
51
36
1
52
1
41
5
3
15
15
5
12
1
1400
885
421
5
1934
15
9
14
1
21
36
494
41
36
14
0
1
9
3
7
0
5
43
1385
58
1
16
52
14
8
1
55
4
28
41
34
36
45
46
4
1
43
2010
2
3
19
684
7
10
514
780
9
471
3
7
23
4
1
25
6
1232
35
37
7
942
44
46
1082
6
8
0
44
8
10
7
10
3
12
7
60
4
3
3
21
24
38
11
13
2792
37
356
86
43
4
0
4
250
10
0
1954
15
1
21
48
3
18
4
29
2
30
38
36
32
2
13
9
35
2526
5
1330
102
2
7
9
9
54
1
2
13
3
0
13
10
1
20
40
39
2
0
1352
15
41
42
204
5
1
68
10
57
8
11
2
3
7
5
5
46
37
1
3
33
33
91
43
40
5
3
1
7
8
3
2
24
1084
0
3
5
7
55
13
22
33
33
33
0
6
6
111
39
1222
5
0
51
46
59
10
10
12
10
6
5
0
2
2460
5
32
1450
11
1846
2005
48
4
87
36
2120
1
0
43
8
156
1538
9
9
12
977
1
58
12
0
16
1
33
38
30
4
51
1174
722
819
40
16
11
514
1134
3
9
2531
2073
5
1
53
13
7
25
5
33
1068
38
35
53
111
10
4
2859
8
57
52
1
1
9
0
9
1917
32
3
39
49
2
103
1
2065
10
89
145
4
2
12
53
0
9
0
13
10
26
2
29
80
98
48
7
7
88
616
1
3259
3
53
6
51
0
8
1
9
9
478
7
30
42
32
206
2942
52
35
974
1
0
35
41
1
98
43
11
9
9
5
60
9
6
527
1909
1
15
23
37
5
42
1039
814
38
1026
161
9
40
2
0
0
5
6
49
10
43
8
4
11
6
13
7
16
2
679
26
32
26
1843
3411
185
13
2
40
10
1804
5
0
48
6
2002
12
1757
14
8
1
3
31
29
856
26
47
12
39
1118
41
16
2423
1
5
6
4
62
8
7
15
10
46
30
30
46
90
8
91
862
3
43
1071
3
51
6
7
1541
422
37
86
1
10
188
45
4
4
39
41
223
2
10
55
4
6
3
17
61
12
0
25
5
82
37
41
3
1646
38
49
1
2
1
42
45
1
12
3
6
0
8
6
11
643
2748
311
29
969
38
5
36
61
4
519
46
9
1
0
3
5
13
3
3
4
523
9
4
644
36
1
18
86
2
2289
288
29
18
39
7
1074
2263
21
52
43
1354
669
19
4
61
33
2
17
116
128
2
2
2
31
2
29
40
3759
41
0
4
3
205
3243
53
12
5
28
627
9
81
35
73
24
25
789
5
1713
31
8
39
749
114
19
0
19
20
14
2
2
14
0
29
414
36
78
26
2
41
32
3
1
30
13
34
46
17
9
13
94
1136
24
25
2052
22
50
37
1
25
3
0
29
42
1
0
4
1
35
393
83
0
10
15
48
17
11
20
13
29
10
493
75
29
640
31
1311
51
1680
0
1207
2
901
28
31
396
9
0
7
69
10
20
16
12
23
2
2172
6
5
20
28
19
46
87
56
4
5
7
33
51
7
4
307
6
3
5
21
16
19
21
6
1
2023
1
1
48
24
40
24
0
35
51
2
3
11
0
58
13
2
8
19
4
13
21
3
15
12
24
1005
22
21
3
98
3
1776
49
5
2
7
6
12
744
3
1933
14
0
8
12
45
7
78
819
591
47
2
1
28
0
98
3
0
404
32
467
8
2
61
39
4
10
225
8
42
3
1
23
3
31
1609
42
24
3
3
5
6
82
2707
53
2610
4
54
2
6
1914
7
58
16
5
21
4
4
44
18
1
3118
1
697
0
33
7
1
0
6
33
4
44
4
102
10
2503
17
15
17
3708
95
204
27
359
26
24
36
1
162
8
0
10
4
45
11
6
10
9
17
15
69
11
20
606
21
49
49
28
6
31
30
6
4
27
4
4
17
9
16
15
2
18
4
65
1023
19
21
24
2477
35
33
4065
30
303
1
1
10
265
4
6
10
459
1
62
3
3
4
12
43
23
27
29
51
80
48
2156
80
9
0
2
6
10
15
21
2403
2107
15
772
55
6
23
51
27
4
39
2289
52
2
407
52
2
0
3
3
16
9
1846
15
51
4
17
23
3
4
57
28
90
2
26
34
38
2078
3
5
1889
8
244
1
29
36
10
6
788
1
16
12
8
55
10
20
6
9
24
51
21
1259
34
31
3
30
37
34
5
6
14
25
13
4120
1
3662
5
1
27
40
93
27
413
57
9
2
1423
2450
37
6
45
18
22
12
47
19
520
0
3965
744
26
2848
77
1460
28
26
4
