WriteLatencyMs
531
250
243
207
217
207
204
205
208
203
203
205
204
204
203
219
203
206
203
204
205
203
203
203
207
206
203
202
204
202
203
203
202
203
202
203
202
202
202
202
202
203
202
202
203
205
202
202
