ReadLatencyMs
81
201
88
246
74
221
53
93
59
52
53
53
58
53
53
56
52
52
53
52
53
53
52
53
53
52
53
55
53
52
52
52
53
52
52
52
52
53
53
52
52
54
52
53
52
53
52
52
52
52
51
52
52
52
52
52
52
51
52
51
52
53
52
53
52
52
52
51
53
52
52
52
51
52
57
53
52
63
97
96
53
52
52
51
51
52
52
51
52
52
52
52
52
52
51
51
51
52
52
52
52
53
52
52
51
51
51
52
52
51
52
52
52
51
52
51
52
52
52
51
52
52
52
51
52
51
52
52
52
51
51
52
52
51
52
51
52
52
52
51
52
52
51
52
52
52
52
51
52
52
54
51
52
52
51
52
52
51
51
52
52
51
52
52
52
52
52
51
53
51
51
52
52
52
52
52
52
52
52
53
51
52
52
52
52
52
53
51
52
51
52
52
51
52
52
51
52
52
51
52
51
52
53
53
52
51
52
52
51
51
52
51
52
51
52
52
52
52
52
52
52
52
51
52
52
52
51
52
51
51
52
52
52
52
52
52
52
53
52
52
51
52
52
52
51
52
51
53
52
52
51
52
52
52
52
52
52
52
52
52
51
52
51
52
51
52
52
51
52
52
52
52
53
59
57
52
52
52
52
51
51
52
52
52
52
52
51
51
52
51
52
52
52
52
51
51
53
51
51
52
52
52
51
53
52
52
52
51
52
52
52
52
51
51
53
51
51
52
51
52
52
51
52
52
51
52
52
52
52
51
51
52
51
51
52
51
52
51
51
51
51
52
51
52
52
51
52
52
51
52
51
52
52
52
51
51
52
52
52
51
52
51
52
52
51
52
51
52
52
52
51
52
51
52
52
52
51
52
52
51
52
52
51
52
51
52
52
52
52
51
52
51
51
52
52
52
51
52
51
52
51
52
52
51
51
51
52
52
52
51
53
53
51
52
52
51
52
51
51
52
52
51
51
52
51
52
52
51
52
52
51
51
51
52
51
52
51
51
52
51
52
51
52
51
51
52
51
51
52
52
52
51
51
51
52
51
51
52
51
52
52
52
52
52
51
52
52
52
51
52
51
51
52
51
51
52
51
51
52
51
51
52
51
51
51
52
52
51
52
51
51
52
52
51
52
52
52
52
52
52
52
52
51
52
51
52
52
52
52
51
52
52
52
51
52
52
52
