ReadLatencyMs
196
83
251
235
164
90
74
113
242
59
114
171
98
288
128
181
168
211
283
268
177
203
191
300
248
175
254
183
147
265
197
181
149
210
266
118
224
308
120
197
276
278
115
116
277
279
201
117
156
199
55
55
57
55
61
57
55
59
57
67
61
65
60
66
69
73
62
76
65
70
80
83
87
88
82
63
62
64
63
76
78
76
71
66
64
64
71
73
70
55
72
69
54
69
54
70
66
68
66
71
69
56
56
73
56
60
57
115
55
54
54
55
55
57
54
55
57
65
53
58
57
54
54
54
55
55
54
55
55
54
54
54
54
54
55
55
55
54
54
54
54
54
56
70
55
81
82
70
56
94
74
54
72
74
56
54
81
54
91
54
58
58
54
61
58
58
84
57
86
57
56
55
55
55
54
54
54
55
56
55
55
57
55
54
54
54
57
58
55
55
55
55
55
55
55
54
54
53
55
56
56
56
54
56
55
56
55
55
57
57
54
54
54
54
54
54
55
57
55
55
55
59
70
55
54
54
54
56
56
56
54
56
54
58
58
58
66
60
60
54
55
55
57
56
55
54
55
54
55
55
56
56
58
55
57
54
54
55
55
55
54
54
55
60
55
54
58
56
54
53
53
55
55
55
55
54
55
57
57
54
56
55
55
55
60
55
55
54
53
53
54
55
54
55
55
57
53
54
54
54
54
54
55
55
54
53
60
58
55
57
62
55
56
55
57
55
55
55
54
55
53
57
57
57
54
54
57
55
55
54
54
54
54
53
54
54
55
55
54
54
55
55
54
54
54
54
54
54
54
54
54
53
54
54
55
54
54
54
54
55
55
54
54
54
54
55
54
54
54
54
53
55
54
54
55
54
54
54
53
54
53
55
54
54
54
55
54
54
54
54
54
54
54
55
53
55
55
54
55
54
54
55
54
54
55
55
55
55
54
54
56
53
53
57
54
53
53
53
55
54
55
55
54
58
55
54
54
54
62
55
54
54
54
54
56
55
54
54
54
55
54
53
54
54
54
54
54
54
54
54
53
55
54
55
61
55
54
54
54
54
56
54
53
53
53
58
54
53
58
54
54
55
63
53
54
54
54
54
55
54
54
54
54
53
53
54
56
55
54
58
54
53
54
54
54
58
57
54
53
54
54
56
60
60
55
53
53
53
53
55
54
53
54
54
53
55
54
54
53
55
55
53
54
54
53
95
103
54
54
54
54
54
53
54
54
54
54
55
54
54
55
54
54
54
53
53
54
54
53
53
53
57
53
54
54
53
54
54
53
61
53
54
53
53
54
55
56
54
53
54
57
