WriteLatencyMs
1322
1293
1297
1296
1077
1073
1298
1171
1300
1075
1086
1207
1199
1303
1306
1304
1079
1220
1161
1182
1087
1090
1315
1212
1014
1020
1018
1017
1017
1019
1018
1018
1016
1020
1021
1022
1024
1020
1018
1019
1018
1019
1022
1018
1022
1019
1018
1018
1014
1016
1013
1011
1010
1012
1009
1011
1010
1012
1017
1012
1028
1012
1011
1012
1012
1013
1013
1012
1010
1012
1011
1017
1016
1013
1014
1016
1014
1016
1015
1017
1016
1017
1017
1015
1015
1018
1015
1016
1019
1016
1014
1018
1015
1016
1016
1013
1012
1012
1012
1013
1013
1011
1012
1011
1014
1009
1011
1015
1014
1015
1012
1012
1012
1011
1012
1012
1013
1013
1012
1014
1015
1011
1013
1013
1015
1018
1019
1024
1013
1027
1027
1022
1018
1019
1020
1017
1016
1017
1012
1011
1013
1014
1013
1012
1015
1011
1012
1014
1012
1012
1012
1012
1013
1013
1014
1012
1012
1012
1012
1012
1011
1011
1016
1012
1012
1011
1013
1010
1010
1011
1013
1012
1011
1013
1013
1014
1017
1013
1014
1012
1011
1011
1016
1019
1011
1012
1010
1010
1014
1013
1012
1013
1011
1012
1013
1012
1011
1013
1012
1013
1012
1013
1014
1015
1015
1012
1012
1013
1011
1011
1011
1010
1013
1010
1012
1011
1012
1012
1010
1016
1012
1012
1013
1015
1015
1011
1014
1013
1011
1015
1011
1013
1013
1011
1013
1011
1012
1011
1011
1012
1012
1013
1011
1010
1011
1013
1013
1013
1011
1011
1013
1013
1012
1013
1010
1013
1012
1012
1013
1011
1010
1011
1011
1015
1014
1010
1016
1011
1012
1011
1016
1016
1010
1010
1009
1011
1012
1011
1010
1012
1012
1012
1011
1013
1011
1017
1012
1012
1009
1011
1011
1011
1011
1013
1012
1011
1015
1011
1013
1012
1011
1010
1011
1010
1010
1012
1011
1011
1010
1013
1010
1011
1014
1012
1016
1012
1011
1010
1012
1017
1011
1011
1009
1009
1015
1011
1013
1010
1011
1009
1010
1010
1011
1012
1012
1011
1012
1010
1009
1011
1012
1011
1011
1010
1010
1013
1011
1010
1012
1010
1011
1011
1012
1012
1011
1012
1009
1012
1011
1012
1012
1011
1010
1010
1012
1012
1011
1015
1016
1014
1010
1012
1012
1009
1010
1009
1010
1011
1011
1010
1010
1013
1010
1010
1008
1010
1009
1010
1013
1011
1010
1010
1013
1013
1011
1010
1010
1010
1011
1012
1014
1010
1011
1013
1012
1009
1010
1011
1011
1011
1010
1011
1011
1010
1011
1011
1013
1011
1011
1010
1011
1010
1013
1012
1011
1012
1010
1009
1011
1008
1011
1010
1011
1010
1010
1011
1010
1011
1010
1010
1009
1010
1011
1011
1011
1010
1009
1010
1009
1012
1012
1010
1011
1011
1010
1011
1010
1010
1010
1011
1013
1013
1010
1011
1011
1009
1011
1009
1010
1011
1016
1015
1011
1011
1011
1010
1009
1011
1014
1012
1011
1010
1011
1009
1011
1011
1010
1010
1010
1014
1010
1012
1010
1010
1011
1010
1010
1011
1011
1011
1011
1012
1011
1011
1011
1011
1010
1009
1012
1011
1010
1032
1012
1010
1014
1008
1010
1010
1011
1007
1010
1011
1012
1009
1009
1010
1010
1011
1010
1012
1010
1009
1010
1010
1016
1011
1010
1011
1013
1010
1009
1010
1011
1010
1010
1012
1009
1011
1011
1009
1013
1010
1014
1010
1009
1012
1010
1012
1010
1009
1010
1010
1011
1010
1010
1010
1010
1015
1009
1009
1008
1009
1011
1012
1010
1016
1014
1011
1013
1011
1011
1012
1011
1010
1010
1010
1011
1012
1010
1010
1011
1010
1011
1009
1009
1008
1010
1012
1011
1010
1011
1011
1010
1012
1011
1012
1010
1011
1010
1010
1009
1010
1014
1010
1008
1008
1010
1012
1012
1011
1013
1010
1014
1009
1010
1010
1012
1012
1015
1014
1012
1010
1011
1010
1010
1010
1010
1009
1012
1010
1010
1010
1010
1010
1009
1010
1011
1010
1008
1009
1010
1010
1010
1009
1010
1011
1009
1011
1011
1010
1010
1011
1010
1011
1010
1010
1009
1009
1008
1010
1010
1011
1010
1011
1010
1009
1009
1010
1015
1012
1010
1010
1008
1009
1010
1013
1009
1010
1010
1010
1008
1010
1010
1009
1013
1010
1011
1009
1011
1010
1009
1010
1010
1013
1009
1010
1010
1012
1012
1010
1010
1010
1009
1010
1010
1010
1011
1010
1010
1009
1011
1011
1012
1010
1009
1010
1010
1010
1009
1011
1011
1008
1011
1009
1008
1010
1009
1010
1009
1009
1010
1009
1010
1010
1009
1010
1009
1010
1010
1010
1011
1010
1010
1010
1011
1011
1010
1010
1011
1009
1010
1010
1009
1011
1009
1010
1011
1010
1016
1009
1010
1012
1015
1010
1008
1009
1008
1010
1010
1011
1010
1009
1011
1008
1010
1014
1009
1009
1009
1011
1010
1009
1009
1008
1010
1010
1011
1012
1011
1010
1010
1010
1008
1009
1011
1010
1011
1012
1009
1011
1011
1009
1011
1010
1011
1010
1009
1009
1013
1010
1012
1010
1010
1010
1010
1010
1011
1010
1010
1009
1012
1010
1009
1013
1010
1011
1011
1010
1008
1011
1008
1008
1009
1010
1010
1011
1008
1010
1009
1012
1010
1010
1010
1010
1011
1009
1010
1012
1011
1010
1009
1010
1010
1010
1011
1010
1009
1010
1008
1010
1011
1011
1011
1009
1009
1010
1009
1010
1010
1009
1009
1009
1010
1010
1009
1009
1009
1010
1010
1009
1009
1009
1009
1009
1010
1011
1009
1009
1010
1011
1010
1010
1008
1010
1009
1009
1009
1011
1010
1010
1010
1010
1010
1011
1011
1008
1009
1008
1010
1013
1010
1009
1012
1011
1009
1009
1009
1010
1009
1010
1010
1011
1010
1012
1010
1010
1010
1010
1008
1011
1009
1012
1009
1010
1013
1011
1008
1012
1010
1009
1012
1011
1010
1010
1010
1009
1010
1010
1011
1009
1013
1010
1010
1010
1009
1010
1009
1010
1010
1009
1014
1010
1009
1010
1009
1009
1009
1011
1012
1011
1010
1009
1009
1010
1010
1009
1010
1011
1011
1011
1009
1010
1009
1009
1013
1009
1010
1009
1014
1011
1009
1010
1010
1011
1010
1009
1009
1008
1010
1010
1010
1009
1011
1011
1010
1009
1008
1009
1009
1009
1008
1010
1011
1009
1009
1011
1010
1009
1011
1010
1009
1011
1010
1014
1010
1009
1009
1009
1011
1011
1010
1010
1009
1009
1011
1010
1009
1010
1010
1012
1011
1010
1009
1009
1012
1010
1009
1011
1011
1011
1008
1010
1010
1010
1010
1009
1010
1010
1009
1010
1010
1010
1010
1011
1009
1010
1010
1011
1011
1010
1009
1010
1009
1011
1009
1010
1010
1011
1011
1009
1011
1009
1010
1010
1010
1009
1009
1009
1012
1010
1010
1009
1010
1010
1010
1009
1010
1010
1011
1010
1009
1010
1010
1010
1014
1012
1009
1010
1013
1009
1010
1011
1009
1008
1009
1010
1009
1009
1009
1012
1010
1009
1009
1010
1010
1009
1010
1012
1009
1011
1011
1009
1010
1011
1009
1010
1010
1009
1010
1010
1010
1011
1010
1011
1012
1009
1010
1009
1009
1011
1010
1009
1011
1011
1011
1012
1010
1010
1010
1009
1010
1013
1010
1010
1009
1011
1009
1011
1011
1012
1008
1009
1009
1009
1009
1009
1010
1009
1011
1011
1010
1009
1010
1009
1010
1009
1008
1010
1011
1009
1010
1009
1011
1010
1011
1009
1009
1011
1010
1010
1010
1010
1010
1009
1009
1009
1011
1010
1010
1009
1011
1015
1010
1010
1009
1010
1010
1010
1009
1008
1010
1009
1010
1009
1010
1009
1009
1012
1010
1010
1010
1009
1008
1009
1010
1010
1008
1011
1011
1010
1014
1008
1012
1010
1008
1009
1011
1010
1011
1010
1010
1011
1010
1011
1010
1009
1009
1010
1013
1009
1010
1013
1009
1009
1010
1010
1010
1011
1010
1009
1009
1009
1011
1009
1011
1009
1011
1009
1014
1010
1009
1010
1010
1010
1012
1011
1009
1011
1009
1010
1011
1009
1010
1014
1010
1009
1010
1012
1010
1010
1009
1011
1010
1010
1009
1011
1012
1010
1010
1011
1012
1011
1009
1010
1009
1010
1010
1010
1013
1009
1011
1009
1014
1009
1009
1010
1009
1011
1011
1010
1010
1010
1009
1010
1012
1011
1010
1009
1010
1011
1010
1010
1011
1010
1009
1010
1011
1010
1010
1010
1010
1010
1011
1010
1010
1012
1010
1009
1010
1009
1010
1011
1011
1010
1009
1010
1011
1010
1012
1010
1009
1008
1010
1008
1008
1010
1009
1010
1010
1012
1010
1011
1009
1010
1010
1009
1009
1010
1012
1010
1008
1008
1012
1009
1010
1010
1010
1010
1010
1010
1010
1009
1009
1011
1009
1010
1010
1009
1010
1012
1011
1009
1009
1010
1010
1009
1010
1009
1009
1010
1008
1009
1010
1009
1010
1010
1010
1010
1011
1010
1009
1010
1009
1010
1010
1010
1012
1011
1013
1013
1010
1009
1010
1010
