IntervalMs
10
27
1
0
1
0
37
3
0
1
1
0
2
0
1
3
2
0
1
3
7
12
19
57
2
35
14
40
1
46
9
34
99
15
88
195
241
974
974
3
1167
2
1
1
1277
2
3
987
0
10
1
6
990
8
11
12
10
2
1244
1264
4
8
2
1
7
7
3
18
7
4
2
5
1
48
2
5
27
42
51
10
23
42
49
51
939
957
913
923
918
3
2
969
3
8
914
989
18
990
11
17
15
2
16
19
9
5
35
7
7
14
7
19
2
6
14
30
30
1
2
13
10
4
12
7
20
35
15
36
46
59
10
58
54
51
3199
3
899
5
969
995
15
15
4
18
8
20
1
1
1
14
18
29
5
14
2
1
6
14
1
13
23
34
5
9
46
3
51
10
9
1
15
31
45
2
57
2083
969
19
3
69
109
44
903
850
957
4299
895
908
5
1
1
946
16
872
17
8
0
10
16
966
36
38
5
3
28
11
39
4267
32
23
2
34
7
21
18
29
98
2
65
52
2
54
97
8
62
116
38
23
48
2152
819
1
954
0
930
892
883
2
14
10
915
15
15
19
8
870
10
4
18
1
993
985
42
44
971
23
28
39
10
6
13
15
40
74
37
17
86
11
0
42
62
73
2
117
184
125
15
833
832
892
1
828
817
2
859
0
1
841
0
13
15
22
21
923
13
5
7
0
34
36
25
1000
907
1021
37
6
32
10
1927
41
30
1057
56
52
39
62
61
86
36
55
118
10
1
1
38
94
1
13
63
887
0
760
2
897
833
3
816
857
917
10
11
13
19
21
12
857
8
7
20
47
44
30
10
966
4
0
3
21
92
10
27
126
43
110
127
58
75
36
160
26
7
43
24
824
864
4012
820
885
1
14
15
15
7
851
27
14
1
2
10
860
32
7109
25
38
23
6
822
13
5973
8
32
63
53
47
50
8
58
44
85
987
38
52
36
154
130
38
7
81
34
5236
127
7
18
762
877
1
808
980
760
17
17
18
22
807
844
13
11
12
2001
5
31
1
24
26
16
38
909
34
17
23
21
60
52
53
7
8
3100
136
153
47
52
17
21
1
165
30
5253
52
51
160
175
776
763
0
773
765
810
17
15
776
964
861
7
6
0
0
28
15
3
2997
758
34
1
8139
6
4932
13
39
24
26
25
82
890
76
69
57
32
8
19
127
35
3195
127
39
2
119
46
108
180
76
101
757
710
1
764
15
15
793
2017
828
7
10
6
1
3
14
19
4
1
28
963
68
854
902
18
43
9060
1909
14
41
21
9
22
900
33
5
61
37
107
4157
51
73
2
1
130
4
150
9
28
74
121
44
52
774
826
759
710
883
16
20
0
26
0
6
801
876
2019
20
29
44
55
19
56
24
4004
12
13
32
36
9
7
39
4078
71
81
0
68
120
1
18
2
3
128
9
95
11
28
26
39
9
5
46
15
2145
15
2
10
213
52
16
52
760
800
762
767
795
23
9
24
6
8
50
53
7
43
873
780
40
22
6125
15
1
8177
30
32
30
2
6
1
17
119
111
172
1
1
143
100
3
10
127
33
27
23
46
49
51
122
11
54
0
189
107
773
1894
656
726
20
17
12146
34
814
3
830
46
4
56
0
2
75
8
7
8
79
7108
71
868
10
36
93
5998
99
100
87
953
4
4242
70
1
154
20
30
151
44
26
1
19
139
7
41
172
34
175
104
104
656
753
800
728
777
753
5
33
768
2
49
19
882
2
2
2
57
50
791
2935
27
14
767
42
26
44
45
86
0
84
74
15628
128
21
35
252
22
141
48
53
255
8149
22
74
10
35
13
99
22
49
13440
153
155
600
699
715
761
674
771
15159
27
807
20
50
20
20
68
729
73
1
2
1
4094
12
43
100
32
24
93
37
94
0
124
1
983
254
113
22
0
51
49
59
32
33
39
36
44
0
850
602
753
894
730
778
820
48
70
3
68
8126
874
1
71
19
829
16219
11
28
29
48
17
47
24
60
30
34
89
89
193
142
12330
7263
990
199
7
65
110
1
0
6
7
11
12
217
45
83
89
261
699
0
1
738
758
778
669
15210
48
66
672
0
3
780
2
736
736
17278
50
20
38
1
53
4
63
13
83
47
10201
101
25
104
15222
38
120
104
6251
62
9219
59
103
216
103
4
1
1
6
53
3
11
56
16
65
73
133
133
742
607
2
760
929
7986
65
741
7960
0
66
18
51
836
27
722
36
22
55
19591
13263
31
864
68
51
59
32
73
17385
116
0
114
965
60
91
7339
4
5
1
0
208
15
6123
42
54
216
60
118
0
16051
744
4796
757
729
52
1
11
0
762
68
760
10034
59
28
768
116
38
723
0
53
53
86
32
34
16
2994
99
59
3151
38
91
116
48
116
0
117
14394
69
65
1
7
8
8
6
29
42
17
46
43
9
218
92
86
678
937
51
745
658
64
6930
716
1885
1
20
13
703
50
38
47
791
2
86
5956
99
54
20
3
90
91
8271
46
60
2166
117
3
119
99
20460
68
8
6
22
199
2272
0
13278
176
2
6
43
209
135
46
691
631
787
793
658
64
11
670
761
16
12087
7958
30
37
790
790
5002
3
31
36
21
861
101
107
20
1
89
52
137
72
73
55
31
1
43
97
151
66
0
0
1
11304
156
12
100
10307
60
4182
147
48
5
50
13
109
15
92
101
62
19491
134
69
640
21157
659
633
729
63
7059
9
773
4
14
785
794
752
59
15
4122
28
23
89
52
18
20
60
54
1170
126
2
88
192
10
97
9
43
103
66
12354
47
48
47
1
270
4
12
5
36
45
52
43
43
255
162
740
680
632
687
659
730
704
10
1
806
3
3976
3878
120
121
2105
97
86
97
22338
53
3
916
59
52
52
1952
53
73
45
24734
55
20462
91
98
1
1
207
40
4
35
52
90
1
4085
55
69
18
81
34
13426
52
75
56
63
673
694
54
796
8
769
0
64
670
684
24336
55
86
97
792
15113
3
114
117
52
84
138
35
56
22
48
137
36
2
115
12
40
0
4
12187
3094
955
12358
47
1
10
111
6
179
11373
30
21
15
9350
137
84
59
576
725
749
658
710
800
1861
1
20198
668
56
1
87
87
47
111
982
14
22
27
8021
172
14
5000
31
38
200
116
266
0
9
26736
1
11
44
50
49
1
8328
42
122
58
1025
22
32
36
28
7275
49
10433
209
53
576
653
1
898
696
745
700
710
1
11096
56
56
840
1
165
0
121
119
36
93
16
75
138
201
82
4076
36
55
3
210
13
48
36
113
58
93
56
16
0
82
17
11
45
52
2
53
23
6
8175
144
49
241
168
17031
690
53
702
692
651
1
10039
1
4754
3035
3
667
88
89
10261
63
702
142
85
0
3840
69
107
53
12120
96
1
2
61
39
3
60
51
55
54
15
72
14
14
1008
52
102
1
2325
168
20
117
11
76
72
243
42
93
13474
25198
1009
697
646
699
722
3
50
59
757
0
774
16
2746
66
36
143
148
794
165
3993
24
34
83
84
202
1
61
18418
96
54
13445
88
19
0
106
201
17
116
118
127
42
52
40
12
0
13
29
53
13
39
592
802
801
687
7803
4
542
680
58
754
661
935
16
109
64
66
87
144
148
1803
40
221
82
42
201
34
0
39
1
21394
53
130
175
91
91
13472
90
206
26
17
30
47
11
160
173
129
25
5304
145
484
484
1
0
725
677
648
697
631
700
57
95
53
16
64
10006
12262
0
1010
1
38
1
43
879
120
31794
203
13026
0
41
58
40
1
22
260
73
83
8
92
16424
57
27519
94
19
29
64
160
162
100
43
80
188
604
688
602
1
579
2
697
696
54
3
6807
2
39
25
1074
148
146
3833
94
5955
648
1
107
28
80
14216
256
0
43
1
84
55
178
51
889
76
85
135
43
105
18
20
1
77
62
17
2221
74
8426
148
218
6314
76
79
319
564
804
699
1
580
650
104
52
685
632
55
0
43
14041
815
12049
53
98
23397
162
109
13
12258
120
31
55
154
25313
45
2
28
21
96
92
92
98
11
8
160
2
42
29
1
99
21
848
60
55
30
53
57
75
118
647
485
5
626
709
855
50
56
2
99
23162
4039
7006
1
31
1011
41
111
70
179
54
1
59
1
0
792
3
81
80
49
140
56
156
6376
4
21
40
11
10
149
199
111
229
14428
19594
145
105
289
652
1
571
619
672
1013
862
2
1
756
642
698
39
47
35
121
703
113
84
3059
67
8979
119
683
16296
0
27503
85
4160
224
52
