ReadLatencyMs
293
289
272
198
53
60
54
53
53
59
53
60
65
53
55
56
53
54
53
55
53
53
53
53
53
53
53
53
54
52
53
53
53
52
53
53
52
53
53
52
53
53
52
52
53
53
52
52
53
53
52
55
53
53
52
52
52
54
52
52
55
53
52
53
52
52
52
53
53
53
52
52
53
53
52
52
52
52
52
53
52
52
53
53
52
53
53
52
52
53
53
52
52
53
52
52
52
52
52
53
53
52
52
52
51
52
53
52
52
53
52
52
52
52
52
53
52
52
52
52
52
52
52
52
53
52
55
52
53
53
52
53
51
53
52
52
52
53
53
53
52
52
52
52
53
53
52
52
52
53
52
52
53
53
52
53
52
52
52
53
53
52
52
52
52
52
52
52
53
52
53
52
53
53
52
53
52
52
52
53
53
53
52
52
53
52
52
52
52
53
52
53
78
54
52
52
53
52
53
52
52
52
52
52
52
53
52
52
52
53
52
52
53
53
53
53
52
52
53
52
53
52
53
52
51
53
52
52
54
52
52
52
53
53
53
52
52
52
52
52
52
52
53
52
52
51
52
55
52
52
53
53
52
52
52
52
52
53
52
53
52
52
52
53
52
52
53
52
52
52
53
52
53
53
52
53
52
53
53
52
53
52
52
52
52
53
52
52
52
53
52
53
52
52
52
52
53
52
52
53
51
52
52
53
53
52
52
52
52
53
52
52
53
52
52
52
53
53
53
51
51
52
53
52
52
51
53
51
52
53
52
52
52
52
53
52
52
52
53
52
52
52
53
52
52
52
52
52
51
52
52
52
52
51
52
52
53
52
52
52
52
52
52
52
52
52
53
52
53
52
53
52
52
53
53
52
53
52
53
53
52
52
52
53
52
52
52
52
51
52
52
52
53
52
53
52
52
52
52
52
52
52
53
52
52
52
52
53
52
51
53
52
53
53
52
52
52
52
52
52
52
52
52
52
53
52
53
52
53
52
52
53
52
52
52
52
52
52
52
52
52
51
52
52
52
52
53
52
53
52
53
52
52
53
52
52
52
52
52
53
53
51
52
53
52
53
53
52
52
52
52
52
52
52
52
52
51
53
53
52
53
52
52
52
52
53
52
53
51
52
53
53
52
52
53
52
