WriteLatencyMs
895
888
889
889
890
891
899
891
891
902
875
932
894
895
897
875
898
898
951
899
633
642
946
651
938
648
647
651
644
994
942
657
648
650
955
609
616
622
613
620
610
613
612
610
608
608
612
632
606
619
663
657
660
662
658
622
621
617
664
619
668
619
666
677
674
612
632
681
606
608
607
609
607
607
608
608
607
607
607
608
609
609
608
607
606
606
607
606
606
608
607
607
605
605
606
606
606
606
607
606
606
604
606
606
605
609
608
608
607
608
607
607
607
609
609
611
606
609
613
610
606
607
609
608
611
606
614
607
606
606
608
610
607
607
606
606
605
606
605
605
605
605
606
606
605
606
605
606
611
612
607
605
607
606
647
650
615
613
657
671
623
607
606
609
635
608
605
606
606
609
610
608
605
606
606
605
605
607
606
644
651
656
663
610
666
660
612
605
606
606
610
605
606
656
642
606
608
606
606
606
606
609
606
627
633
632
629
630
607
607
607
606
607
605
610
608
607
606
606
608
606
606
607
606
606
608
611
609
613
605
605
605
607
604
604
605
604
606
605
606
605
606
605
605
606
606
606
606
604
605
606
605
606
606
607
605
605
606
614
608
608
605
608
607
607
606
607
607
606
605
606
606
605
610
606
605
604
605
604
604
605
605
605
605
605
606
605
606
605
605
605
605
605
604
605
604
605
606
608
610
605
606
605
605
605
605
607
607
605
604
606
606
607
605
606
606
605
606
605
605
605
605
606
607
604
604
604
605
606
604
606
604
606
604
605
607
606
605
605
605
605
604
605
606
606
605
605
605
604
604
607
606
606
610
605
605
605
604
604
605
605
606
606
609
605
608
605
608
604
605
606
605
605
605
605
605
606
607
605
604
605
604
604
606
605
605
605
605
604
605
604
604
604
605
604
605
606
604
605
606
604
608
605
604
604
605
605
605
605
606
606
606
604
604
603
604
605
605
605
605
606
607
606
604
605
605
605
605
605
605
605
605
605
605
605
605
605
606
605
605
605
612
604
605
606
605
608
609
606
604
605
604
605
605
606
605
605
605
604
604
605
605
604
605
604
604
604
605
605
605
605
604
606
607
604
606
605
604
608
606
604
607
605
606
605
604
604
604
604
604
604
604
605
605
605
605
604
606
604
605
605
604
604
604
606
604
605
605
605
607
604
604
604
606
605
605
606
612
607
606
608
606
606
609
604
604
605
604
604
608
617
618
605
605
608
606
609
605
606
604
607
605
605
606
605
605
606
604
605
605
605
606
605
604
607
610
607
611
606
605
605
606
606
606
607
605
605
604
605
605
605
611
610
611
618
626
606
607
607
606
605
607
604
607
608
605
605
604
605
605
606
606
607
610
606
605
606
605
604
604
605
604
605
605
605
605
607
605
604
604
605
606
607
605
605
605
605
606
609
606
609
610
613
604
605
607
606
606
605
605
604
607
606
606
604
605
606
612
605
607
606
609
605
606
605
605
607
608
607
608
610
610
609
605
606
604
610
607
607
615
610
607
612
621
610
612
613
611
607
634
617
622
624
636
645
616
622
633
631
648
616
639
631
636
630
638
628
624
618
629
615
677
619
651
634
629
640
612
698
630
659
618
668
687
625
718
637
649
654
705
765
782
833
705
667
732
730
719
645
717
657
642
668
811
676
628
680
723
648
775
673
805
822
727
622
709
651
833
828
607
639
642
608
607
609
620
628
623
608
605
606
604
606
605
609
609
604
621
624
609
604
606
608
607
606
605
605
606
605
605
613
614
615
613
612
612
613
605
606
607
607
606
